time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-31T20:31:12.180Z,37.6408348,-118.9333344,5.71,1.66,md,18,69,0.02568,0.02,nc,nc73321916,2019-12-31T20:59:02.647Z,"4km E of Mammoth Lakes, CA",earthquake,0.53,0.71,0.13,17,automatic,nc,nc
2019-12-31T20:30:44.770Z,33.4606667,-116.6178333,7.41,0.67,ml,25,68,0.03637,0.12,ci,ci39019007,2020-01-01T18:42:54.580Z,"12km SSE of Anza, CA",earthquake,0.2,0.36,0.121,14,reviewed,ci,ci
2019-12-31T20:30:35.130Z,37.6421661,-118.9325027,5.02,0.96,md,8,126,0.02452,0.02,nc,nc73321906,2019-12-31T20:50:02.594Z,"4km E of Mammoth Lakes, CA",earthquake,1.01,2.44,0.13,7,automatic,nc,nc
2019-12-31T20:30:27.000Z,36.4623337,-121.0391693,0.49,2.59,md,23,97,0.01672,0.15,nc,nc73321901,2020-01-01T17:38:10.780Z,"12km SE of Pinnacles, CA",earthquake,0.35,0.61,0.16,22,automatic,nc,nc
2019-12-31T20:25:28.420Z,17.921,-66.8763,4,2.41,md,5,272,0.0542,0.15,pr,pr2019365151,2020-01-02T13:54:50.168Z,"6km SSE of Guanica, Puerto Rico",earthquake,1.03,0.49,0.14,4,reviewed,pr,pr
2019-12-31T20:24:06.660Z,37.6273346,-118.8521652,3.47,1.12,md,13,86,0.01195,0.02,nc,nc73321896,2019-12-31T22:01:09.065Z,"11km E of Mammoth Lakes, CA",earthquake,0.47,0.86,0.1,12,automatic,nc,nc
2019-12-31T20:17:52.025Z,59.7727,-153.4055,130.2,2.6,ml,,,,0.86,ak,ak019grz63l1,2019-12-31T20:30:55.129Z,"84km E of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-31T20:15:16.030Z,64.821,-147.2995,23,0.9,ml,,,,0.33,ak,ak019grz5lb4,2019-12-31T20:21:42.177Z,"8km NNE of North Pole, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-31T20:11:11.753Z,36.7182,-116.0955,3.3,-0.3,ml,5,196.53,0.011,0.0752,nn,nn00714312,2020-01-01T02:07:27.567Z,"57km N of Pahrump, Nevada",earthquake,,2.4,0.13,3,reviewed,nn,nn
2019-12-31T20:07:24.210Z,35.912,-117.7365,8.51,1.05,ml,14,53,0.07572,0.12,ci,ci39018991,2020-01-01T18:43:02.238Z,"16km E of Little Lake, CA",earthquake,0.27,0.82,0.163,15,reviewed,ci,ci
2019-12-31T20:00:34.580Z,37.6261673,-118.8533325,3.72,1.57,md,17,85,0.01047,0.02,nc,nc73321891,2019-12-31T21:40:02.791Z,"11km E of Mammoth Lakes, CA",earthquake,0.41,0.61,0.18,16,automatic,nc,nc
2019-12-31T19:50:18.280Z,17.8785,-66.9151,7,2.26,md,5,286,0.1031,0.14,pr,pr2019365148,2020-01-02T13:53:55.640Z,"10km S of Guanica, Puerto Rico",earthquake,1.08,0.42,0.17,4,reviewed,pr,pr
2019-12-31T19:49:30.160Z,38.0076675,-122.2418365,3.2,1.19,md,7,162,0.02793,0.04,nc,nc73321886,2020-01-01T00:17:03.380Z,"4km SE of Rodeo, CA",earthquake,0.43,0.84,0.29,5,automatic,nc,nc
2019-12-31T19:40:59.994Z,67.594,-160.5011,24.53,2.7,ml,,54,0.177,0.64,us,us70006t03,2020-01-03T22:53:32.040Z,"104km E of Noatak, Alaska",earthquake,2.8,8.6,0.035,108,reviewed,us,us
2019-12-31T19:40:30.530Z,17.9006,-66.8618,6,2.37,md,6,233,0.0765,0.13,pr,pr2019365144,2020-01-02T13:52:59.856Z,"9km SSE of Guanica, Puerto Rico",earthquake,0.87,0.42,0.27,4,reviewed,pr,pr
2019-12-31T19:22:02.000Z,37.6279984,-118.8539963,2.57,0.86,md,9,87,0.01146,0.01,nc,nc73321876,2019-12-31T19:47:02.198Z,"11km E of Mammoth Lakes, CA",earthquake,0.49,0.96,0.1,8,automatic,nc,nc
2019-12-31T19:18:33.580Z,38.5373344,-122.3010025,3.7,0.96,md,8,88,0.05158,0.03,nc,nc73321871,2019-12-31T19:39:04.124Z,"14km ESE of Angwin, CA",earthquake,0.31,1.4,0.15,5,automatic,nc,nc
2019-12-31T19:15:24.960Z,44.424,-116.1096667,6.82,1.69,ml,5,130,0.668,0.17,mb,mb80376999,2020-01-02T17:08:36.600Z,"11km SSW of Cascade, Idaho",earthquake,0.66,2.49,0.127,5,reviewed,mb,mb
2019-12-31T19:10:10.043Z,24.0896,121.6969,10.64,4.6,mwr,,63,0.125,1,us,us70006sxv,2020-01-06T06:59:04.956Z,"15km NE of Hualian, Taiwan",earthquake,3.1,3.5,0.063,24,reviewed,us,us
2019-12-31T19:06:09.590Z,45.3231667,-112.6336667,8.57,1.16,ml,7,164,0.047,0.06,mb,mb80376714,2019-12-31T20:51:20.200Z,"11km N of Dillon, Montana",earthquake,1.19,0.44,0.192,5,reviewed,mb,mb
2019-12-31T19:02:55.574Z,44.0812,150.2156,10,4.8,mb,,88,5.49,0.86,us,us70006sxu,2020-01-03T22:38:02.040Z,"224km SE of Kuril'sk, Russia",earthquake,8.3,1.9,0.033,279,reviewed,us,us
2019-12-31T18:51:08.260Z,35.9075,-117.6841667,2.93,1.66,ml,38,31,0.04876,0.13,ci,ci39018943,2020-01-03T23:45:41.420Z,"20km E of Little Lake, CA",earthquake,0.11,0.25,0.219,21,reviewed,ci,ci
2019-12-31T18:51:00.990Z,35.7783333,-117.5941667,7.31,0.59,ml,14,110,0.03743,0.11,ci,ci37248772,2020-01-03T23:45:06.171Z,"17km W of Searles Valley, CA",earthquake,0.24,0.53,0.092,4,reviewed,ci,ci
2019-12-31T18:45:44.880Z,17.8886,-66.8253,2,1.99,md,6,239,0.1019,0.13,pr,pr2019365158,2020-01-02T13:05:50.787Z,"11km S of Indios, Puerto Rico",earthquake,0.79,0.68,0.15,6,reviewed,pr,pr
2019-12-31T18:43:54.060Z,17.9255,-66.8768,6,1.88,md,3,288,0.0497,0.11,pr,pr2019365154,2020-01-02T13:05:20.891Z,"5km SSE of Maria Antonia, Puerto Rico",earthquake,1.51,0.5,0.09,3,reviewed,pr,pr
2019-12-31T18:41:45.200Z,39.2594986,-123.2573318,4.85,1.43,md,10,106,0.06353,0.05,nc,nc73321856,2019-12-31T20:35:02.173Z,"5km W of Redwood Valley, CA",earthquake,0.38,0.96,0.11,7,automatic,nc,nc
2019-12-31T18:40:52.699Z,30.5417,-42.0301,10,4.8,mb,,91,24.927,0.83,us,us70006sxq,2020-01-03T22:32:43.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.8,1.9,0.058,93,reviewed,us,us
2019-12-31T18:34:30.410Z,17.9153,-66.8511,12,2.02,md,6,226,0.0661,0.36,pr,pr2019365150,2020-01-02T13:04:59.787Z,"8km SE of Guanica, Puerto Rico",earthquake,2.2,2.09,0.27,5,reviewed,pr,pr
2019-12-31T18:33:21.680Z,17.9193,-66.8781,4,2.08,md,5,273,0.0558,0.13,pr,pr2019365146,2020-01-02T13:04:34.780Z,"6km SSE of Guanica, Puerto Rico",earthquake,0.97,0.47,0.05,5,reviewed,pr,pr
2019-12-31T18:25:49.950Z,33.6823333,-116.7063333,12.91,0.99,ml,17,80,0.02949,0.2,ci,ci39018927,2019-12-31T18:29:36.233Z,"6km S of Idyllwild, CA",earthquake,0.54,0.9,0.259,13,automatic,ci,ci
2019-12-31T18:24:53.290Z,38.7633324,-122.7306671,1.84,0.55,md,8,104,0.01516,0.01,nc,nc73321851,2019-12-31T18:50:02.823Z,"3km SE of The Geysers, CA",earthquake,0.39,0.4,0.05,2,automatic,nc,nc
2019-12-31T18:23:18.980Z,19.1550007,-155.4373322,34.25,1.86,md,33,215,0.09029,0.11,hv,hv71311467,2019-12-31T18:26:36.490Z,"7km SE of Pahala, Hawaii",earthquake,0.85,0.78,0.17,5,automatic,hv,hv
2019-12-31T18:22:49.848Z,61.3085,-150.6507,56.1,2.3,ml,,,,0.54,ak,ak019gry0aok,2019-12-31T18:33:00.717Z,"41km WNW of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-31T18:20:26.900Z,36.6311684,-121.2893295,6.19,1.42,md,9,96,0.02874,0.19,nc,nc73321846,2019-12-31T22:07:02.968Z,"17km NW of Pinnacles, CA",earthquake,0.77,1.58,0.38,9,automatic,nc,nc
2019-12-31T18:17:04.970Z,38.8071671,-122.8128357,2.07,1.95,md,29,58,0.01288,0.06,nc,nc73321841,2019-12-31T21:37:02.774Z,"6km NW of The Geysers, CA",earthquake,0.18,0.35,0.06,8,automatic,nc,nc
2019-12-31T18:09:44.760Z,35.618,-117.568,10.47,0.74,ml,5,115,0.09177,0.13,ci,ci39018903,2020-01-02T21:22:19.001Z,"10km E of Ridgecrest, CA",earthquake,0.39,1.52,0.104,4,reviewed,ci,ci
2019-12-31T18:07:40.400Z,17.8713,-66.8768,6,1.58,md,4,303,0.1038,0.11,pr,pr2019365142,2020-01-02T13:03:51.275Z,"11km SSE of Guanica, Puerto Rico",earthquake,1.24,0.5,0.11,4,reviewed,pr,pr
2019-12-31T18:05:37.250Z,17.9041,-66.8865,5,1.29,md,4,289,0.0714,0.05,pr,pr2019365139,2020-01-02T13:03:25.676Z,"7km SSE of Guanica, Puerto Rico",earthquake,1.07,0.37,0.19,4,reviewed,pr,pr
2019-12-31T18:04:13.190Z,17.8966,-66.8401,11,2.41,md,9,235,0.0877,0.32,pr,pr2019365021,2019-12-31T18:12:51.646Z,"10km SE of Guanica, Puerto Rico",earthquake,1.42,1.23,0.24,8,reviewed,pr,pr
2019-12-31T17:55:50.230Z,19.251,-67.749,34,2.65,md,6,332,0.9076,0.41,pr,pr2019365136,2020-01-03T22:28:55.040Z,"91km NW of San Antonio, Puerto Rico",earthquake,3.8,28.28,0.3,6,reviewed,pr,pr
2019-12-31T17:54:52.010Z,17.9203,-66.8176,8,1.71,md,5,275,0.0824,0.07,pr,pr2019365145,2020-01-02T11:43:10.153Z,"8km S of Indios, Puerto Rico",earthquake,0.65,0.93,0.55,5,reviewed,pr,pr
2019-12-31T17:54:09.220Z,17.9171,-66.8658,7,1.96,md,5,275,0.0595,0.23,pr,pr2019365143,2020-01-02T11:42:54.441Z,"7km SE of Guanica, Puerto Rico",earthquake,1.53,0.45,0.19,4,reviewed,pr,pr
2019-12-31T17:42:16.040Z,18.0048,-66.7678,4,1.8,md,4,315,0.1153,0.44,pr,pr2019365141,2020-01-02T11:42:38.929Z,"1km S of Magas Arriba, Puerto Rico",earthquake,4.26,2.8,0.04,3,reviewed,pr,pr
2019-12-31T17:41:11.818Z,43.9176,150.1689,10,4.6,mb,,119,5.467,0.51,us,us70006sxi,2020-01-03T22:42:13.040Z,"233km SE of Kuril'sk, Russia",earthquake,9.6,1.9,0.063,78,reviewed,us,us
2019-12-31T17:38:03.710Z,35.6198333,-117.4481667,8.37,0.91,ml,13,123,0.03517,0.17,ci,ci39018879,2019-12-31T17:42:44.928Z,"17km SSW of Searles Valley, CA",earthquake,0.38,0.62,0.096,7,automatic,ci,ci
2019-12-31T17:36:04.960Z,36.2389984,-120.8096695,5.77,1.58,md,12,169,0.02403,0.05,nc,nc73321826,2019-12-31T20:16:03.711Z,"22km ENE of San Lucas, CA",earthquake,0.58,0.4,0.36,6,automatic,nc,nc
2019-12-31T17:34:01.160Z,17.849,-66.9153,16,2.63,md,10,255,0.1312,0.52,pr,pr2019365019,2019-12-31T17:52:18.681Z,"13km S of Guanica, Puerto Rico",earthquake,2.73,1.72,0.07,7,reviewed,pr,pr
2019-12-31T17:33:11.112Z,64.6645,-146.8703,6.9,1.2,ml,,,,0.57,ak,ak019grxh50e,2019-12-31T17:43:48.590Z,"8km E of Eielson Air Force Base, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-31T17:32:23.550Z,17.858,-66.803,5,1.79,md,5,291,0.1397,0.22,pr,pr2019365140,2020-01-02T11:17:09.483Z,"15km S of Indios, Puerto Rico",earthquake,1.62,0.81,0.23,5,reviewed,pr,pr
2019-12-31T17:29:23.370Z,38.7616653,-122.7304993,1.58,0.91,md,7,192,0.02208,0.01,nc,nc73321821,2019-12-31T18:09:04.575Z,"3km SE of The Geysers, CA",earthquake,0.53,0.46,,1,automatic,nc,nc
2019-12-31T17:27:47.600Z,44.5438333,-110.325,3.06,2.11,md,5,195,0.05094,0.15,uu,uu60355887,2020-01-01T01:30:20.603Z,"41km ENE of Old Faithful Geyser, Wyoming",earthquake,1.2,31.61,0.004,2,reviewed,uu,uu
2019-12-31T17:21:15.269Z,36.47066667,-96.799,0,1.16,ml,16,149,0.02699470272,0.28,ok,ok2019zqjl,2020-01-02T14:15:13.131Z,"14km N of Pawnee, Oklahoma",quarry blast,,0.4,0.26,8,reviewed,ok,ok
2019-12-31T17:20:38.900Z,62.4981,-151.4386,91.7,1.9,ml,,,,0.51,ak,ak019grxeev3,2019-12-31T17:32:34.746Z,"71km WNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-12-31T17:17:20.910Z,19.196167,-155.517334,34.2,2.27,md,51,121,0.05476,0.11,hv,hv71311387,2019-12-31T17:20:35.900Z,"4km WSW of Pahala, Hawaii",earthquake,0.52,0.7,0.14,32,automatic,hv,hv
2019-12-31T17:16:45.550Z,35.6315,-117.4691667,3.96,0.68,ml,8,160,0.03713,0.16,ci,ci39018863,2020-01-01T18:43:46.641Z,"16km SSW of Searles Valley, CA",earthquake,1,1.26,0.14,6,reviewed,ci,ci
2019-12-31T17:14:08.530Z,17.9061,-66.8725,3,1.64,md,4,297,0.0693,0.03,pr,pr2019365133,2020-01-02T11:16:48.747Z,"8km SSE of Guanica, Puerto Rico",earthquake,0.68,0.48,0.32,4,reviewed,pr,pr
2019-12-31T17:13:50.820Z,48.595,-123.099,11.66,2.6,ml,26,79,,0.25,uw,uw61565512,2020-01-05T22:09:51.088Z,"9km NW of Friday Harbor, Washington",earthquake,0.39,0.95,0.161155136208884,14,reviewed,uw,uw
2019-12-31T17:11:45.750Z,17.8578,-66.917,6,1.92,md,3,335,0.1692,0.17,pr,pr2019365131,2020-01-02T11:17:22.893Z,"12km S of Guanica, Puerto Rico",earthquake,2.06,0.78,0.24,3,reviewed,pr,pr
2019-12-31T17:10:24.630Z,35.8293333,-117.6711667,6.97,1.07,ml,22,46,0.06138,0.19,ci,ci39018855,2020-01-01T18:44:01.642Z,"23km N of Ridgecrest, CA",earthquake,0.26,0.58,0.12,14,reviewed,ci,ci
2019-12-31T17:09:43.490Z,36.26266667,-97.72183333,6.02,1.5,ml,25,58,0.1070789874,0.12,ok,ok2019zqjb,2020-01-02T18:07:32.728Z,"15km E of Waukomis, Oklahoma",earthquake,,0.4,0.26,6,reviewed,ok,ok
2019-12-31T17:08:14.780Z,35.9076667,-117.7051667,2.68,1.04,ml,14,61,0.05991,0.11,ci,ci39018847,2020-01-01T18:44:17.765Z,"18km E of Little Lake, CA",earthquake,0.21,0.27,0.149,12,reviewed,ci,ci
2019-12-31T17:06:30.580Z,32.7353333,-115.4151667,12.12,2.52,ml,32,35,0.0747,0.23,ci,ci39018839,2020-01-02T23:13:24.210Z,"9km SSW of Holtville, CA",earthquake,0.29,0.61,0.231,22,reviewed,ci,ci
2019-12-31T17:04:28.270Z,17.882,-66.8328,5,2.67,md,13,224,0.104,0.28,pr,pr2019365018,2019-12-31T17:40:03.728Z,"12km SE of Guanica, Puerto Rico",earthquake,1.03,0.63,0.3,9,reviewed,pr,pr
2019-12-31T17:02:53.310Z,17.9185,-66.876,5,2.19,md,5,273,0.0567,0.09,pr,pr2019365138,2020-01-02T11:13:03.435Z,"6km SSE of Guanica, Puerto Rico",earthquake,0.95,0.41,0.19,4,reviewed,pr,pr
2019-12-31T17:01:36.760Z,17.8938,-66.8313,6,1.71,md,4,320,0.0944,0.15,pr,pr2019365137,2020-01-02T11:12:23.139Z,"11km SE of Guanica, Puerto Rico",earthquake,1.04,0.53,0.15,3,reviewed,pr,pr
2019-12-31T16:54:56.871Z,61.0834,-151.3701,59.9,1.9,ml,,,,0.4,ak,ak019grx0axu,2019-12-31T17:05:47.896Z,"44km N of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-12-31T16:47:36.640Z,35.7215,-117.5245,0.92,0.81,ml,13,120,0.1057,0.14,ci,ci39018815,2020-01-01T18:44:41.173Z,"12km WSW of Searles Valley, CA",earthquake,0.31,0.58,0.117,8,reviewed,ci,ci
2019-12-31T16:47:14.630Z,17.9143,-66.8738,3,1.73,md,4,293,0.061,0.2,pr,pr2019365132,2020-01-02T11:11:43.843Z,"7km SSE of Guanica, Puerto Rico",earthquake,1.37,0.98,0,3,reviewed,pr,pr
2019-12-31T16:44:36.830Z,17.8863,-66.8336,6,2.83,md,14,223,0.0998,0.21,pr,pr2019365017,2019-12-31T17:31:50.040Z,"13km S of Indios, Puerto Rico",earthquake,0.78,0.48,0.33,11,reviewed,pr,pr
2019-12-31T16:37:27.910Z,19.3173332,-155.2176666,3.23,1.73,md,39,81,0.03651,0.14,hv,hv71311347,2019-12-31T16:40:39.710Z,"12km S of Volcano, Hawaii",earthquake,0.41,1.22,0.23,25,automatic,hv,hv
2019-12-31T16:34:54.210Z,17.9123,-66.827,7,2.14,md,5,277,0.0817,0.15,pr,pr2019365130,2020-01-02T11:11:01.867Z,"9km S of Indios, Puerto Rico",earthquake,1.03,0.44,0.19,4,reviewed,pr,pr
2019-12-31T16:32:30.450Z,17.886,-66.8335,6,2.64,md,12,239,0.1001,0.17,pr,pr2019365016,2019-12-31T17:19:46.650Z,"11km SSE of Maria Antonia, Puerto Rico",earthquake,0.77,0.46,0.22,8,reviewed,pr,pr
2019-12-31T16:31:54.710Z,17.9345,-66.8738,8,1.88,md,7,216,0.041,0.17,pr,pr2019365200,2020-01-02T19:35:21.625Z,"5km SE of Guanica, Puerto Rico",earthquake,0.98,0.69,0.33,7,reviewed,pr,pr
2019-12-31T16:24:10.620Z,17.9163,-66.8353,7,1.7,md,5,275,0.0734,0.3,pr,pr2019365198,2020-01-02T19:35:02.730Z,"8km S of Indios, Puerto Rico",earthquake,1.84,0.73,0.21,5,reviewed,pr,pr
2019-12-31T16:22:04.780Z,17.881,-66.8435,8,2.13,md,9,241,0.1006,0.16,pr,pr2019365196,2020-01-02T19:34:46.706Z,"11km SSE of Maria Antonia, Puerto Rico",earthquake,0.82,1.25,0.23,8,reviewed,pr,pr
2019-12-31T16:17:23.960Z,33.2166667,-116.7418333,11.05,0.85,ml,22,60,0.02392,0.25,ci,ci39018791,2019-12-31T16:21:00.202Z,"3km SE of Lake Henshaw, CA",earthquake,0.47,0.75,0.175,13,automatic,ci,ci
2019-12-31T16:16:47.270Z,17.9011,-66.8341,6,2.61,md,14,217,0.0867,0.26,pr,pr2019365015,2019-12-31T17:27:32.041Z,"14km S of Indios, Puerto Rico",earthquake,0.8,0.53,0.29,14,reviewed,pr,pr
2019-12-31T16:13:02.780Z,35.957,-117.6808333,1.59,1.43,ml,18,96,0.02632,0.14,ci,ci39018775,2020-01-01T18:44:56.064Z,"20km E of Little Lake, CA",earthquake,0.22,0.28,0.156,18,reviewed,ci,ci
2019-12-31T16:12:52.340Z,17.922,-66.915,4,1.59,md,4,260,0.064,0.24,pr,pr2019365195,2020-01-02T19:34:32.386Z,"5km S of Guanica, Puerto Rico",earthquake,1.49,4.29,0.17,3,reviewed,pr,pr
2019-12-31T16:09:34.500Z,17.9086,-66.8251,5,1.76,md,3,324,0.0857,0.43,pr,pr2019365192,2020-01-02T18:44:11.690Z,"9km S of Indios, Puerto Rico",earthquake,3.77,1.73,0.05,3,reviewed,pr,pr
2019-12-31T16:06:44.710Z,38.2348,-118.7191,10.9,0.5,ml,4,297.01,0.169,0.0857,nn,nn00714292,2020-01-01T02:07:26.160Z,"33km SSW of Hawthorne, Nevada",earthquake,,7.6,0.27,2,reviewed,nn,nn
2019-12-31T16:03:02.680Z,17.9496,-66.8741,6,1.38,md,3,287,0.026,0.22,pr,pr2019365190,2020-01-02T18:43:50.164Z,"3km SSE of Maria Antonia, Puerto Rico",earthquake,3.47,0.69,0.23,3,reviewed,pr,pr
2019-12-31T15:59:10.770Z,17.9216,-66.8363,5,3.37,md,13,208,0.2133,0.24,pr,pr2019365014,2019-12-31T18:54:39.793Z,"10km S of Indios, Puerto Rico",earthquake,0.74,0.51,0.2,10,reviewed,pr,pr
2019-12-31T15:51:56.398Z,38.4843,-118.2282,8.8,0.8,ml,5,189.99,0.077,0.0914,nn,nn00714290,2020-01-01T02:07:24.963Z,"34km E of Hawthorne, Nevada",earthquake,,6.2,0,1,reviewed,nn,nn
2019-12-31T15:45:37.810Z,35.662,-117.4853333,7.4,1.29,ml,18,133,0.06253,0.18,ci,ci39018767,2019-12-31T15:57:45.408Z,"14km SSW of Searles Valley, CA",earthquake,0.42,0.89,0.237,15,reviewed,ci,ci
2019-12-31T15:40:32.630Z,17.9046,-66.8505,6,1.57,md,3,311,0.0761,0.26,pr,pr2019365186,2020-01-02T17:52:36.776Z,"9km SE of Guanica, Puerto Rico",earthquake,2.25,0.97,0.28,3,reviewed,pr,pr
2019-12-31T15:40:31.970Z,38.767334,-122.7158356,1.7,0.59,md,8,175,0.01297,0.03,nc,nc73321816,2019-12-31T16:45:04.100Z,"2km WSW of Anderson Springs, CA",earthquake,0.57,0.45,,1,automatic,nc,nc
2019-12-31T15:25:58.600Z,17.9935,-66.8151,12,1.81,md,3,341,0.0667,0.08,pr,pr2019365187,2020-01-02T17:50:12.345Z,"0km E of Indios, Puerto Rico",earthquake,4.09,0.96,0.06,3,reviewed,pr,pr
2019-12-31T15:21:17.292Z,61.3419,-150.0878,19.8,2.3,ml,,,,0.9,ak,ak019grw7pol,2019-12-31T15:34:19.161Z,"17km NW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-31T15:17:20.630Z,36.0418333,-117.8713333,2.49,2.23,ml,25,90,0.03737,0.16,ci,ci39018759,2019-12-31T15:56:51.654Z,"7km E of Coso Junction, CA",earthquake,0.27,0.35,0.212,25,reviewed,ci,ci
2019-12-31T15:02:13.520Z,32.7333333,-115.41,13.59,1.58,ml,22,74,0.07255,0.19,ci,ci39018743,2020-01-03T23:13:55.243Z,"9km SSW of Holtville, CA",earthquake,0.35,0.55,0.214,15,reviewed,ci,ci
2019-12-31T15:00:01.630Z,17.8686,-66.8781,3,1.85,md,4,302,0.1065,0.16,pr,pr2019365185,2020-01-02T20:31:21.644Z,"11km SSE of Guanica, Puerto Rico",earthquake,1.78,0.82,0.22,4,reviewed,pr,pr
2019-12-31T14:58:57.420Z,32.7226667,-115.4091667,13.99,2.04,ml,32,83,0.06665,0.21,ci,ci39018735,2020-01-03T23:06:22.800Z,"10km NE of Mexicali, B.C., MX",earthquake,0.28,0.45,0.167,18,reviewed,ci,ci
2019-12-31T14:58:17.360Z,32.7236667,-115.4113333,11.54,1.49,ml,25,82,0.06873,0.14,ci,ci39018727,2020-01-03T22:54:39.121Z,"10km ENE of Calexico, CA",earthquake,0.23,0.32,0.177,13,reviewed,ci,ci
2019-12-31T14:57:24.295Z,-14.9785,167.8074,6.79,4.6,mb,,112,0.746,0.76,us,us70006svy,2019-12-31T15:26:09.040Z,"81km E of Port-Olry, Vanuatu",earthquake,7.6,5.6,0.093,35,reviewed,us,us
2019-12-31T14:57:03.960Z,17.9406,-66.8926,5,2.02,md,5,262,0.037,0.24,pr,pr2019365180,2020-01-02T17:48:02.124Z,"3km SSE of Guanica, Puerto Rico",earthquake,1.78,0.55,0.29,4,reviewed,pr,pr
2019-12-31T14:36:06.912Z,62.3626,-149.184,0,1.5,ml,,,,0.78,ak,ak019grvph0y,2019-12-31T14:44:17.508Z,"41km ENE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-31T14:28:26.980Z,17.92,-66.8913,4,2.35,md,12,224,0.0564,0.2,pr,pr2019365008,2019-12-31T15:29:44.040Z,"15km S of Guanica, Puerto Rico",earthquake,0.87,0.53,0.29,8,reviewed,pr,pr
2019-12-31T14:28:00.150Z,17.9511,-66.4993,13,1.47,md,5,257,0.1409,0.13,pr,pr2019365135,2020-01-02T17:47:00.129Z,"4km S of Potala Pastillo, Puerto Rico",earthquake,0.95,0.57,0.19,3,reviewed,pr,pr
2019-12-31T14:26:22.660Z,18.095,-67.2066,11,0.88,md,4,240,0.1314,0.11,pr,pr2019365134,2020-01-02T17:46:44.233Z,"3km NW of Puerto Real, Puerto Rico",earthquake,1.37,2.3,0.48,2,reviewed,pr,pr
2019-12-31T14:25:49.860Z,17.9043,-66.8308,11,1.29,md,4,321,0.0858,0.18,pr,pr2019365129,2020-01-02T17:46:29.105Z,"10km S of Indios, Puerto Rico",earthquake,1.24,1.36,0.16,2,reviewed,pr,pr
2019-12-31T14:23:35.890Z,17.9001,-66.8841,5,1.66,md,4,292,0.0752,0.14,pr,pr2019365128,2020-01-02T10:16:24.215Z,"8km SSE of Guanica, Puerto Rico",earthquake,1.07,0.57,0.45,4,reviewed,pr,pr
2019-12-31T14:19:48.026Z,62.2913,-149.6234,52.9,1.8,ml,,,,0.44,ak,ak019grvlx1g,2019-12-31T14:32:13.987Z,"18km NE of Y, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-31T14:12:20.910Z,19.379,-154.8538333,6.46,2.58,ml,50,275,0.0977,0.12,hv,hv71311182,2019-12-31T22:17:46.582Z,"11km SE of Leilani Estates, Hawaii",earthquake,0.36,0.46,0.096,28,reviewed,hv,hv
2019-12-31T14:08:33.930Z,38.7618332,-122.7385025,1.83,0.83,md,8,178,0.02142,0.01,nc,nc73321796,2019-12-31T15:35:02.683Z,"2km SE of The Geysers, CA",earthquake,0.71,0.63,0.12,2,automatic,nc,nc
2019-12-31T14:07:10.470Z,17.9276,-66.8735,6,1.95,md,3,291,0.0478,0.1,pr,pr2019365124,2020-01-02T10:15:32.710Z,"5km SSE of Maria Antonia, Puerto Rico",earthquake,1.49,0.43,0.03,2,reviewed,pr,pr
2019-12-31T14:05:36.740Z,35.6996667,-117.6065,7.34,1.34,ml,16,109,0.08323,0.18,ci,ci39018711,2019-12-31T14:09:27.416Z,"11km NE of Ridgecrest, CA",earthquake,0.33,1.1,0.192,16,automatic,ci,ci
2019-12-31T14:01:05.610Z,46.8648333333333,-121.752833333333,-1.94,0.94,ml,10,108,,0.08,uw,uw61565497,2019-12-31T20:39:45.000Z,"29km NNW of Packwood, Washington",earthquake,0.3,0.51,0.252193903810638,4,reviewed,uw,uw
2019-12-31T14:00:04.580Z,17.9593,-66.8668,7,1.81,md,3,310,0.0201,0.12,pr,pr2019365122,2020-01-02T10:14:51.767Z,"3km SE of Maria Antonia, Puerto Rico",earthquake,4.73,0.92,0.08,2,reviewed,pr,pr
2019-12-31T13:49:12.820Z,44.5766667,-110.375,3.88,0.58,md,10,87,0.02123,0.18,uu,uu60355882,2019-12-31T15:08:21.920Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.47,0.58,0.384,4,reviewed,uu,uu
2019-12-31T13:45:16.070Z,17.9095,-66.868,6,2.13,md,4,299,0.0665,0.17,pr,pr2019365121,2020-01-02T10:01:29.727Z,"7km SSE of Maria Antonia, Puerto Rico",earthquake,1.24,0.44,0.37,3,reviewed,pr,pr
2019-12-31T13:37:11.090Z,17.8953,-66.8691,6,2.02,md,3,300,0.0804,0.01,pr,pr2019365119,2020-01-02T09:59:51.416Z,"9km SSE of Guanica, Puerto Rico",earthquake,1.4,0.34,0,2,reviewed,pr,pr
